 Part Number , Target Date , Customer Name , Customer Code , Status 
CBC128R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC130L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC130R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC131L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC131R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC132L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC132R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC133L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC133R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC134L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC134R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC135L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC135R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC136L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC136R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC138L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC138R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC139L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC139R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC140L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC140R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC141L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC141R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC142L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC142R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC143L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC143R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC144L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC144R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC145L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC145R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC146L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC146R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC147L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC147R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC148L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC148R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC150L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC150R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC151L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC151R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC154L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC154R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC156L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC156R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC158L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC158R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC159L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC159R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC161L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC161R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC164L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC164R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC165L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC165R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC167L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC167R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC168L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC168R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC169L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC169R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC170L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC170R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC171L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC171R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC173L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC173R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC174L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC174R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC175L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC175R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC178L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC178R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC179L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC179R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC180L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC180R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC182L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC182R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC183L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC183R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC184L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC184R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC186L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC186R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC188L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC188R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC189L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC189R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC191L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC191R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC192L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC192R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC193L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC193R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC194L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC194R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC195L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC195R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC197L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC197R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC198L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC198R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC199L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC199R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC202L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC202R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC203L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC203R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC204L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC204R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC206L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC206R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC207L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC207R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC208L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC208R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC209L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC209R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC210L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC210R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC211L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC211R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC213L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC213R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC214L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC214R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC215L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC215R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC216L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC216R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC217L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC217R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC218L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC218R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC219L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC219R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC220L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC221L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC221R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC227L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC227R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC230L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC230R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC231L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC231R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC234L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC234R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC235L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC235R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC236L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC236R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC237L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC237R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC238L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC238R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC239L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC239R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC240L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC240R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC241L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC241R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC242L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC242R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC243L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC243R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC244L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC244R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC245L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC245R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC247L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC247R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC248L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC248R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC250L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC250R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC251L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC251R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC252L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC252R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC253L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC253R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC255L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC255R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC256L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC256R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC258L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC258R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC260L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC260R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC261L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC261R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC264L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC264R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC266L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC266R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC267L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC267R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC268L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC268R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC271L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC271R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC274L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC274R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC275L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC275R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC276L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC276R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC277L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC277R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC278L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC278R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC279L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC279R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC280L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC280R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC281L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC281R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC282L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC282R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC283L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC283R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC284L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC284R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC285L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC285R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC286L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC286R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC287L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC287R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC288L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC288R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC289L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC289R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC290L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC290R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC291L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC291R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC292L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC292R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC295L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC295R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC296L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC296R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC298L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC298R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC299L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC299R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC301L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC301R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC306L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC306R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC307L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC307R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC308L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC308R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC309L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC309R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC310L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC310R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC311L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC311R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC313L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC313R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC314L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC314R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC315L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC315R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC316L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC316R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC317L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC317R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC322L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC322R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC323L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC323R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC325L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC325R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC327L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC327R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC328L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC328R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC329L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC329R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC330L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC330R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC331L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC331R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC332L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC332R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC333L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC333R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC335L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC335R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC338L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC338R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC339L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC339R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC341L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC341R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC342L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC342R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC343L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC343R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC344L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC344R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC345L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC345R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC346L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC346R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC348L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC348R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC350L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC350R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC351L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC351R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC352L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC352R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC353L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC353R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC355L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC355R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC356L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC356R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC357L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC357R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC358L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC358R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC359L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC359R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC360L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC360R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC363L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC363R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC364L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC364R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC365L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC365R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC367L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC367R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC368L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC368R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC372L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC372R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC373L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC373R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC374L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC374R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC375L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC375R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC376L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC376R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC377L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC377R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC378L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC378R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC379L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC379R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC380L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC380R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC381L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC381R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC382L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC382R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC385L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC385R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC386L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC386R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC387L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC387R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC388L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC388R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC389L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC389R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC390L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC390R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC391L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC391R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC392L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC392R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC394L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC394R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC395L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC395R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC397L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC397R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC398L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC398R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC402L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC402R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC405L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC405R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC406L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC406R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC407L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC407R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC408L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC408R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC409L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC409R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC410L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC410R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC411L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC411R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC414L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC414R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC415L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC415R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC416L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC416R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC419L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC419R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC420L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC420R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC421L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC421R,21-08-2024,AUTOERA,AUTOERA,Target Accepted
CBC422L,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC422R,21-08-2024,AUTOERA,AUTOERA,Best Offered
CBC424L,21-08-2024,AUTOERA,AUTOERA,Target Accepted
